224210.594226,-0.115604
224210.604229,-0.092483
224210.614233,-0.078570
224210.624225,-0.069212
224210.634206,-0.074812
224210.644201,-0.093900
224210.654193,-0.109483
224210.664185,-0.120121
224210.674178,-0.119617
224210.684170,-0.105544
224210.694162,-0.103623
224210.704138,-0.108912
224210.714130,-0.090541
224210.724148,-0.065665
224210.734135,-0.067991
224210.744127,-0.081639
224210.754117,-0.085569
224210.764106,-0.102281
224210.774098,-0.095199
224210.784106,-0.078354
224210.794072,-0.083171
224210.804064,-0.092548
224210.814080,-0.083180
224210.824067,-0.074624
224210.834059,-0.075643
224210.844051,0.161301
224210.854044,-0.002096
224210.864036,-0.045437
224210.874029,0.008255
224210.884024,-0.057528
224210.894016,-0.044713
224210.904007,-0.021147
224210.914000,0.024707
224210.923992,-0.086726
224210.933985,-0.180152
224210.943979,-0.150832
224210.953971,-0.139265
224210.963963,-0.162758
224210.973944,-0.186735
224210.983936,-0.110567
224210.993942,-0.066262
224211.003942,-0.046968
224211.013934,-0.046389
224211.023920,-0.073793
224211.033912,-0.075064
224211.043904,-0.074692
224211.053897,-0.083212
224211.063891,-0.091490
224211.073883,-0.077334
224211.083875,-0.086484
224211.093868,-0.058197
224211.103860,-0.017687
224211.113853,-0.012109
224211.123846,-0.021448
224211.133838,-0.019650
224211.143831,0.008490
224211.153823,-0.000611
224211.163815,-0.022995
224211.173809,-0.051970
224211.183807,-0.088866
224211.193799,-0.047839
224211.203674,-0.040360
224211.213662,-0.034363
224211.223654,-0.027328
224211.233662,-0.042327
224211.243658,-0.060857
224211.253650,-0.072202
224211.263636,-0.042941
224211.273629,-0.026075
224211.283621,-0.023608
224211.293614,-0.023083
224211.303610,-0.038004
224211.313602,-0.023334
224211.323592,0.018540
224211.333585,0.019553
224211.343577,0.008974
224211.353570,-0.003885
224211.363550,-0.013060
224211.373542,-0.016120
224211.383557,-0.042065
224211.393541,-0.055420
224211.403533,-0.039092
224211.413526,-0.040548
224211.423513,-0.045123
224211.433505,-0.041697
224211.443505,-0.026914
224211.453497,-0.024708
224211.463489,-0.010219
224211.473482,0.028477
224211.483475,0.027496
224211.493467,-0.038985
224211.503461,-0.063737
224211.513448,-0.045515
224211.523440,-0.019119
224211.533438,-0.011539
224211.543441,-0.006911
224211.553433,-0.011665
224211.563417,-0.012244
224211.573410,-0.014473
224211.583402,-0.007056
224211.593395,-0.007163
224211.603384,-0.006762
224211.613376,0.007575
224211.623372,0.007740
224211.633352,0.003808
224211.643344,-0.010572
224211.653350,-0.030300
224211.663343,-0.054154
224211.673335,-0.039460
224211.683327,-0.032396
224211.693321,-0.027342
224211.703313,-0.023685
224211.713305,-0.030900
224211.723300,-0.036467
224211.733292,-0.030170
224211.743273,-0.009187
224211.753278,0.002763
224211.763270,-0.027919
224211.773262,-0.053725
224211.783256,-0.051515
224211.793248,-0.042542
224211.803234,-0.043880
224211.813234,-0.050818
224211.823226,-0.062693
224211.833219,-0.051724
224211.843212,-0.048297
224211.853204,-0.042052
224211.863197,-0.036864
224211.873189,-0.019970
224211.883181,0.003630
224211.893174,0.072096
224211.903168,0.002115
224211.913160,-0.078864
224211.923152,-0.054126
224211.933145,-0.031435
224211.943137,-0.038667
224211.953130,-0.032065
224211.963124,-0.021383
224211.973116,-0.029103
224211.983108,-0.035684
224211.993102,-0.044010
224212.003094,-0.026248
224212.013085,-0.021763
224212.023079,-0.010876
224212.033071,-0.009873
224212.043072,-0.037204
224212.053058,-0.067227
224212.063050,-0.066919
224212.073036,-0.041997
224212.083036,-0.029986
224212.093028,-0.024566
224212.103032,-0.011398
224212.113026,-0.008165
224212.123018,-0.019690
224212.133008,-0.044382
224212.142983,-0.053079
224212.152975,-0.044039
224212.162985,-0.032316
224212.172961,-0.007723
224212.182953,0.007986
224212.192941,0.009339
224212.202949,0.014463
224212.212941,0.013750
224212.222933,0.012079
224212.232931,0.034418
224212.242923,0.030196
224212.252909,0.002188
224212.262904,-0.004824
224212.272896,-0.000335
224212.282879,0.010509
224212.292882,0.021966
224212.302874,0.026017
224212.312877,0.028255
224212.322860,0.014427
224212.332852,-0.006827
224212.342835,-0.015877
224212.352838,-0.012060
224212.362830,-0.016733
224212.372819,-0.026285
224212.382817,-0.039655
224212.392809,-0.051833
224212.402813,-0.051449
224212.412795,-0.048033
224212.422787,-0.054671
224212.432782,-0.052374
224212.442777,-0.045624
224212.452769,-0.028576
224212.462749,0.005534
224212.472751,0.017785
224212.482743,0.007036
224212.492725,-0.001418
224212.502729,-0.014694
224212.512721,-0.024866
224212.522728,-0.027480
224212.532706,-0.028734
224212.542698,-0.035340
224212.552680,-0.029389
224212.562685,-0.031912
224212.572677,-0.020422
224212.582658,0.006413
224212.592663,0.024080
224212.602655,0.013055
224212.612646,-0.008437
224212.622641,0.009728
224212.632633,0.018176
224212.642622,0.020957
224212.652620,0.013876
224212.662612,0.019543
224212.672589,0.011218
224212.682598,0.007686
224212.692590,0.004442
224212.702587,0.004219
224212.712576,0.016018
224212.722568,-0.000824
224212.732556,-0.020251
224212.742553,-0.003828
224212.752545,0.016979
224212.762523,-0.115119
