223677.487569,-0.044366
223677.512523,-0.005262
223677.522535,-0.014528
223677.532527,-0.048183
223677.542504,-0.076868
223677.552503,-0.088806
223677.562495,-0.099800
223677.572488,-0.131525
223677.582478,-0.129745
223677.592470,-0.128886
223677.602463,-0.094489
223677.612454,-0.034176
223677.622446,-0.000618
223677.632439,0.061871
223677.642429,-0.064534
223677.652421,-0.144756
223677.662415,-0.134070
223677.672405,-0.095328
223677.682397,-0.097420
223677.692390,-0.082655
223677.702381,-0.082282
223677.712373,-0.078306
223677.722350,-0.084184
223677.732355,-0.084874
223677.742347,-0.094968
223677.752341,-0.087179
223677.762330,-0.061953
223677.772322,-0.050989
223677.782316,-0.064172
223677.792307,-0.088992
223677.802299,-0.084541
223677.812293,-0.048014
223677.822282,-0.037066
223677.832274,-0.044508
223677.842268,-0.033273
223677.852257,-0.018148
223677.862249,-0.021245
223677.872243,-0.025472
223677.882235,-0.031476
223677.892227,-0.023204
223677.902218,-0.002328
223677.912216,0.016744
223677.922208,-0.006907
223677.932194,-0.036355
223677.942183,-0.041496
223677.952175,-0.054979
223677.962169,-0.063554
223677.972160,-0.064845
223677.982152,-0.066538
223677.992144,-0.057748
223678.002138,-0.045827
223678.012130,-0.027734
223678.022120,-0.038933
223678.032106,-0.070458
223678.042098,-0.092488
223678.052096,-0.081683
223678.062095,-0.033428
223678.072087,0.024105
223678.082072,0.036042
223678.092069,0.039865
223678.102061,0.036977
223678.112047,0.036959
223678.122045,0.054276
223678.132037,0.056933
223678.142009,0.047070
223678.152014,0.033494
223678.162006,0.026073
223678.171998,0.015646
223678.181996,0.009043
223678.191988,-0.006671
223678.201974,-0.016947
223678.211975,-0.031218
223678.221967,-0.052576
223678.231957,-0.068834
223678.241946,-0.072235
223678.251938,-0.070351
223678.261934,-0.066340
223678.271915,-0.055187
223678.281907,-0.040877
223678.291900,-0.034336
223678.301881,-0.036647
223678.311873,-0.037861
223678.321875,-0.024783
223678.331867,0.006977
223678.341859,0.023196
223678.351852,0.006679
223678.361849,-0.016242
223678.371841,-0.029166
223678.381827,-0.029440
223678.391808,-0.019443
223678.401800,-0.027909
223678.411803,-0.036752
223678.421783,-0.025167
223678.431775,-0.006373
223678.441779,0.005529
223678.451754,0.011960
223678.461746,-0.000887
223678.471754,-0.028243
223678.481740,-0.036818
223678.491732,-0.045008
223678.501730,-0.042344
223678.511735,-0.039571
223678.521727,-0.032025
223678.531705,-0.037929
223678.541709,-0.041886
223678.551701,-0.046502
223678.561681,-0.048663
223678.571665,-0.042308
223678.581657,-0.032821
223678.591656,-0.018160
223678.601660,-0.000656
223678.611652,-0.000946
223678.621632,-0.015651
223678.631628,-0.028328
223678.641620,-0.033567
223678.651607,-0.037739
223678.661593,-0.037277
223678.671585,-0.025809
223678.681583,-0.007177
223678.691561,-0.003031
223678.701553,-0.010033
223678.711559,-0.019800
223678.721560,-0.035755
223678.731552,-0.057359
223678.741534,-0.067455
223678.751528,-0.072094
223678.761520,-0.079351
223678.771510,-0.088319
223678.781496,-0.105994
223678.791488,-0.153647
223678.801486,-0.204210
223678.811464,-0.226523
223678.821456,-0.232313
223678.831461,-0.245286
223678.841463,-0.248622
223678.851455,-0.235308
223678.861435,-0.209533
223678.871431,0.202960
223678.881423,5.481993
223678.891417,0.052619
223678.901400,-0.406840
223678.911392,-1.143104
223678.921371,-1.231473
223678.931368,-0.996752
223678.941360,-0.962887
223678.951372,-0.857292
223678.961360,-0.632691
223678.971352,-0.390419
223678.981339,-0.208365
223678.991335,-0.039930
223679.001327,0.081829
223679.011314,0.171823
223679.021303,0.223644
223679.031295,0.276996
223679.041289,0.295355
223679.051271,0.290302
223679.061263,0.276449
223679.071266,0.272510
223679.081270,0.256104
223679.091262,0.227092
223679.101239,0.198764
223679.111239,0.155462
223679.121231,0.102968
223679.131218,0.058360
223679.141203,0.018554
223679.151195,-0.014289
223679.161193,-0.064290
223679.171175,-0.107621
223679.181167,-0.158851
223679.191168,-0.234990
223679.201143,-0.312385
223679.211135,-0.345595
223679.221144,-0.357092
223679.231140,-0.368668
223679.241132,-0.371618
223679.251120,-0.359730
223679.261098,-0.329356
223679.271090,-0.306500
223679.281096,-0.284231
223679.291086,-0.227916
223679.301078,4.411775
223679.311071,-0.507993
223679.321077,-0.700481
223679.331069,-1.053321
223679.341048,-0.882617
223679.351046,-0.746215
223679.361038,-0.643845
223679.371021,-0.535298
223679.380998,-0.389928
223679.390990,-0.245254
223679.400998,-0.110920
223679.410981,0.011631
223679.420973,0.105300
223679.430974,0.196241
223679.440950,0.255767
223679.450942,0.301527
223679.460949,0.312680
223679.470931,0.291289
223679.480923,0.254567
223679.490925,0.217617
223679.500905,0.182205
223679.510897,0.153071
223679.520901,0.107880
223679.530890,0.068441
223679.540882,0.013941
223679.550875,-0.051124
223679.560878,-0.102413
223679.570870,-0.136049
223679.580862,-0.166829
223679.590853,-0.200332
223679.600845,-0.240355
223679.610817,-0.277435
223679.620812,-0.289645
223679.630804,-0.287501
223679.640805,-0.299380
223679.650792,-0.306272
223679.660784,-0.300865
223679.670779,-0.290325
223679.680773,-0.277536
223679.690765,-0.249977
223679.700738,-0.216358
223679.710737,4.435016
223679.720729,0.980842
223679.730731,-0.732971
223679.740725,-0.471348
223679.750717,-0.837053
223679.760706,-0.758001
223679.770693,-0.714577
223679.780685,-0.592143
223679.790682,-0.453385
223679.800661,-0.313626
223679.810653,-0.195017
223679.820658,-0.071255
223679.830660,0.039882
223679.840652,0.125766
223679.850633,0.217127
223679.860628,0.261379
223679.870620,0.299321
223679.880609,0.294583
223679.890612,0.281025
223679.900604,0.268614
223679.910585,0.239535
223679.920565,0.181265
223679.930557,0.133712
223679.940560,0.095093
223679.950563,0.057082
223679.960555,0.016485
223679.970536,-0.013106
223679.980532,-0.044278
223679.990524,-0.070463
223680.000511,-0.100507
223680.010500,-0.125757
223680.020492,-0.156852
223680.030480,-0.183792
223680.040468,-0.181076
223680.050460,-0.160908
223680.060466,-0.133438
223680.070455,-0.100615
223680.080447,-0.070065
223680.090438,-0.039316
223680.100414,-0.013281
223680.110406,0.010927
223680.120414,0.011017
223680.130404,0.002013
223680.140396,0.007925
223680.150390,0.011676
223680.160382,0.033856
223680.170374,0.055813
223680.180366,0.061839
223680.190340,0.056918
223680.200332,0.055869
223680.210342,0.039549
223680.220316,0.005572
223680.230308,-0.013056
223680.240316,-0.026107
223680.250306,-0.034265
223680.260298,-0.020264
223680.270293,0.005008
223680.280277,0.019207
223680.290269,0.009685
223680.300269,-0.026440
223680.310272,-0.049189
223680.320264,-0.041953
223680.330244,-0.031197
223680.340242,-0.022827
223680.350234,-0.013226
223680.360231,-0.015902
223680.370199,-0.023598
223680.380191,-0.028310
223680.390196,-0.019155
223680.400187,-0.009740
223680.410179,0.001219
223680.420159,0.006553
223680.430163,-0.010798
223680.440155,-0.019913
223680.450158,-0.015544
223680.460146,-0.008520
223680.470138,0.007966
223680.480122,0.024784
223680.490118,0.038884
223680.500110,0.025992
223680.510094,-0.014324
223680.520090,-0.027543
223680.530082,-0.026011
223680.540074,-0.021215
223680.550067,-0.021182
223680.560059,-0.011895
223680.570050,-0.000288
223680.580050,0.008958
223680.590042,0.017796
223680.600026,0.024819
223680.610018,0.017597
223680.620010,0.005468
223680.630001,-0.010508
223680.639993,-0.028572
223680.649985,-0.035169
223680.659976,-0.033406
223680.669969,-0.026768
223680.679961,-0.015125
223680.689952,-0.005729
223680.699940,-0.008945
223680.709932,-0.019327
223680.719929,-0.026060
223680.729902,-0.028736
223680.739894,-0.023145
223680.749904,-0.019014
223680.759902,-0.008085
223680.769894,0.001349
223680.779880,0.003041
223680.789872,-0.006071
223680.799864,-0.012208
223680.809856,-0.017033
223680.819848,-0.022618
223680.829840,-0.021337
223680.839831,-0.017149
223680.849824,0.002409
223680.859816,0.021844
223680.869807,0.030087
223680.879799,0.029790
223680.889791,0.020624
223680.899783,0.007862
223680.909761,-0.003113
223680.919753,-0.007950
223680.929758,-0.009244
223680.939751,-0.016387
223680.949743,-0.022949
223680.959735,-0.031787
223680.969727,-0.040084
223680.979719,-0.041225
223680.989710,-0.036857
223680.999697,-0.023684
223681.009689,-0.020708
223681.019686,-0.010011
223681.029677,-0.007197
223681.039669,0.002662
223681.049662,0.010985
223681.059653,0.001452
223681.069645,-0.002264
223681.079637,-0.005678
223681.089494,-0.006542
223681.099486,-0.008065
223681.109484,-0.004804
223681.119470,-0.000949
223681.129462,-0.006359
223681.139447,-0.011800
223681.149446,-0.007448
223681.159438,0.000167
223681.169430,0.006946
223681.179421,0.005500
223681.189413,0.003542
223681.199412,0.000514
223681.209398,-0.001630
223681.219390,-0.000999
223681.229382,0.002012
223681.239373,-0.000003
223681.249365,0.005374
223681.259356,0.012731
223681.269348,0.006265
223681.279340,0.002553
223681.289333,0.001470
223681.299324,0.002063
223681.309316,0.010999
223681.319307,0.014654
223681.329292,0.008641
223681.339284,0.002012
223681.349284,-0.006825
223681.359276,-0.013435
223681.369268,-0.020684
223681.379260,-0.020498
223681.389252,-0.021610
223681.399244,-0.017356
223681.409236,-0.019137
223681.419227,-0.027355
223681.429219,-0.035286
223681.439211,-0.038761
223681.449215,-0.038308
223681.459207,-0.028779
223681.469187,-0.013935
223681.479176,0.000731
223681.489168,-0.006601
223681.499162,-0.007103
223681.509144,0.000704
223681.519136,0.002441
223681.529139,0.004256
223681.539131,0.005647
223681.549123,0.012775
223681.559114,0.008280
223681.569111,-0.008573
223681.579103,-0.015643
223681.589091,0.256625
223681.599083,0.189144
223681.609075,-0.039974
223681.619066,-0.082943
223681.629059,-0.140929
223681.639051,-0.088049
223681.649042,-0.049566
223681.659033,-0.022881
223681.669025,-0.019303
223681.679017,-0.040587
223681.689010,-0.058468
223681.699002,-0.046195
223681.708993,-0.020441
223681.718985,0.006649
223681.728977,0.028799
223681.738970,0.046543
223681.748961,0.046599
223681.758953,0.029624
223681.768945,0.014712
223681.778937,-0.001365
223681.788929,-0.012059
223681.798920,-0.024038
223681.808913,-0.027841
223681.818905,-0.026810
223681.828884,-0.027934
223681.838890,-0.028609
223681.848882,-0.025604
223681.858867,-0.014859
223681.868854,-0.004746
223681.878846,-0.005502
223681.888837,-0.000674
223681.898823,0.008778
223681.908815,0.012215
223681.918824,0.011468
223681.928821,0.012202
223681.938813,0.009897
223681.948799,0.006469
223681.958792,-0.007134
223681.968784,-0.011602
223681.978776,-0.014760
223681.988759,-0.018941
223681.998751,-0.020993
223682.008751,-0.012784
223682.018744,-0.021282
223682.028736,-0.033866
223682.038728,-0.035277
223682.048730,-0.029669
223682.058722,-0.030706
223682.068703,-0.024458
223682.078693,-0.028517
223682.088685,-0.036294
223682.098678,-0.036836
223682.108677,-0.044934
223682.118669,-0.055017
223682.128655,-0.073256
223682.138646,-0.092474
223682.148638,-0.086196
223682.158630,-0.081340
223682.168629,-0.083403
223682.178621,-0.099506
223682.188606,-0.118454
223682.198594,-0.122381
223682.208586,-0.140605
223682.218582,-0.151103
223682.228566,-0.124035
223682.238558,-0.094248
223682.248557,-0.074805
223682.258534,0.023766
223682.268526,0.120314
223682.278533,0.219562
223682.288509,0.330778
223682.298501,0.445669
223682.308509,0.375990
223682.318501,0.370426
223682.328493,0.311248
223682.338485,0.210519
223682.348477,-0.456821
223682.358469,-0.186486
223682.368461,0.143459
223682.378453,-0.098072
223682.388445,-0.106363
223682.398437,-0.004442
223682.408429,0.094777
223682.418421,0.141301
223682.428413,0.086719
223682.438405,-0.027387
223682.448397,-0.116272
223682.458388,-0.122945
223682.468380,-0.101542
223682.478372,-0.086085
223682.488369,-0.063892
223682.498356,-0.036987
223682.508348,-0.025783
223682.518329,-0.012775
223682.528332,-0.009223
223682.538324,-0.011932
223682.548305,-0.017533
223682.558307,-0.025968
223682.568299,-0.025130
223682.578282,-0.017253
223682.588284,-0.013063
223682.598276,-0.000333
223682.608267,0.010021
223682.618263,0.071367
223682.628255,0.407072
223682.638243,-0.059831
223682.648236,-0.045680
223682.658228,-0.076158
223682.668219,-0.056338
223682.678211,-0.023116
223682.688203,-0.006036
223682.698195,0.000243
223682.708187,0.004003
223682.718179,0.015264
